text,label
"Hi - there are a few issues that I've pointed out at the nomination page. Also, why does your sign link to the talkpage of <url>?",0
"Just had a look at <url>, and oh dear god. Any interest?",0
"This photo is part of a series of shots of my boat taken on my camera, for me, by someone (I didn't know who pressed the button) on the chase boat. Suggestions?",0
This why 399 is disabled as well? The times I looked it wasn't using very many conditions; what did you see?,0
Hi Finell: I have filed an RfC at <url>. Could you take a look at this matter and proffer some advice?,1
"Thank you, I was wondering what type of unit this was. Civil Defence, some kind of police squad, or perhaps even Freikorps?",1
"So, now that it's clear there's no moratorium, you now think it's controverial?  Can you explain why?",0
"Not exactly clear what you mean: Wisconsin CDPs are just like CDPs in the rest of the country, and they already have <url>.  Or do you mean something that I'm missing?",0
By the way. Can you edit your own talk page when it is protected?,0
"Kim, since you're the uninvolved admin here, can you just block this <url>? Or do I have to report him to ANI?",0
<url> needs urdu script for the name of the subject (Bangla script has already been added). Can you help?,0
Birth place of Arnie. Can you proof read what has been translated so far from German wiki and translate the remainder?,0
"It's not the sort of pot I've ever seen used in tea ceremony--they tend to be iron or metal and designed for holding plain hot or cold water rather than tea, which is prepared directly in bowls.  Perhaps the <url> page?",0
I don't understand what you are trying to ask me or suggest that I do.  Can you clarify please?,1
I have also used WP:RM for Norway attacks. Which one would be faster?,0
"Both get across the same thing... the first is prettier. But, you at least agree with my edit removing the redundancies, no?",0
"I have also put speedy delete tags on <url> and <url>.  Was there any particular reason to move your user/user talk pages to that name, and back again?",0
"it was not the first fully automated space docking operation with a space station, like I said progress does it all the time, they use the same system made by the russians. Can you find a source for that?",0
I would advise against creating seperate articles for individual characters and stick to the list. Is this what you'd expect a typical encyclopedia to be covering?,0
"I wonder, did anyone add new links leading to the portal?  Is there an easy way to check this?",0
That would be awesome. Do you want to ask someone for clarification on whether project sandboxes are allowed?,1
"Yes, that's fine, especially with the smaller sections. Where will they be posting their topic ideas?",1
"That sounds like they are just ""general use"" of the word, so in each article delink and (if needed) explain that, in this context, diaphragm means a divider - or just rewrite without the word diaphragm, or use a link to wiktionary. In fact, should linking to wiktionary be a standard way to clear up some of the links to dab pages?",0
I have now returned from vacation and struck everything. How is the musical analysis section coming?,0
"Take a look at the standardisation i've implemented for federal elections 1972-2004 inclusive on <url>... i'm happy with where it's at for now, but that bloody 1990 page sticks out like a sore thumb! How do you reckon I would go about forming a second concensus?",0
"Hello Muhandes - just wanted to let you know I've changed this template, <url>. It looked like your last edit was a mistake?",0
"Thanks for the information (I'd guessed that it was Belgrade, but I didn't want to add that until I was sure).  About my second question: do you know if he campaigned to be elected mayor of Belgrade, or for someone else, or what?",0
I know you're disappointed.  What is the plan?,0
"Thanks for explaining.  Um, is that an official policy, or one just custom?",1
How is the copyediting going? Do you still need a copyeditor?,0
"Re: your comment at <url>,. I suppose you know there's a list at <url>?",0
"Why nominate this for deletion? It was obviously created by someone who didn't know how to use redirects, so would it not be best to just correct it?",0
What are the numbers <url>? Are they population figures?,0
"I have to ask, why are you separating topics into different sections? And was I right in my edits to <url>?",0
"Hey, I like your sharebox a lot.  What do you think about trying to make it a <url>?",1
Awesome! What was I doing wrong in the Italian films?,0
Sorry for not replying sooner. What would you like done with your page?,1
"I hope I don't upset anyone by jumping in univited, but why are self-created images any different than those found elsewhere so long as they comply with all of the non-free content criteria? Is this caveat hiding in a talk page archive somewhere?",1
